,시도명,시군구명,공시지가,지리적위치,용도지역
644,서울특별시,종로구,7620000,효제초등학교,일반상업지역
645,서울특별시,종로구,6905000,효제초등학교,일반상업지역
646,서울특별시,종로구,11250000,효제초등학교,일반상업지역
647,서울특별시,종로구,5500000,효제초등학교,일반상업지역
648,서울특별시,종로구,8105000,효제초등학교,일반상업지역
649,서울특별시,종로구,9915000,효제초등학교,일반상업지역
650,서울특별시,종로구,5325000,효제초등학교,일반상업지역
651,서울특별시,종로구,12100000,효제초등학교,일반상업지역
652,서울특별시,종로구,9580000,효제초등학교,일반상업지역
653,서울특별시,종로구,7355000,혜화초등학교,일반상업지역
654,서울특별시,종로구,7640000,혜화동로터리,일반상업지역
655,서울특별시,종로구,15500000,동성중고교,일반상업지역
656,서울특별시,종로구,14700000,동성중고교,일반상업지역
657,서울특별시,종로구,13400000,혜화동로터리,일반상업지역
658,서울특별시,종로구,16650000,지하철4호선혜화역,일반상업지역
659,서울특별시,종로구,14600000,성균관대학교,일반상업지역
660,서울특별시,종로구,17300000,성균관대학교,일반상업지역
661,서울특별시,종로구,10600000,국립어린이과학관,일반상업지역
662,서울특별시,종로구,18550000,동대문역,일반상업지역
663,서울특별시,종로구,17900000,동묘앞역,일반상업지역
664,서울특별시,종로구,18300000,동묘앞역,일반상업지역
665,서울특별시,종로구,7760000,동묘앞역,일반상업지역
666,서울특별시,종로구,6690000,동묘앞역,일반상업지역
667,서울특별시,종로구,7240000,동묘앞역,일반상업지역
668,서울특별시,종로구,12750000,동묘앞역,일반상업지역
669,서울특별시,종로구,17800000,동묘앞역,일반상업지역
670,서울특별시,종로구,19250000,동묘앞역,일반상업지역
671,서울특별시,종로구,10600000,동묘앞역,일반상업지역
672,서울특별시,종로구,13150000,동묘앞역,일반상업지역
673,서울특별시,종로구,7005000,동신교회,일반상업지역
674,서울특별시,종로구,11600000,동신교회,일반상업지역
675,서울특별시,종로구,6770000,동신교회,일반상업지역
676,서울특별시,종로구,12300000,동묘앞역,일반상업지역
677,서울특별시,종로구,11950000,동묘앞역,일반상업지역
678,서울특별시,종로구,13200000,동묘앞역,일반상업지역
679,서울특별시,종로구,9150000,서울다솜학교,일반상업지역
680,서울특별시,종로구,12350000,동묘앞역,일반상업지역
681,서울특별시,종로구,6770000,서울다솜학교,일반상업지역
682,서울특별시,종로구,5780000,서울다솜학교,일반상업지역
683,서울특별시,종로구,5995000,서울다솜학교,일반상업지역
684,서울특별시,종로구,6420000,동대문상가아파트,일반상업지역
685,서울특별시,종로구,7495000,동대문상가아파트,일반상업지역
686,서울특별시,종로구,8900000,동묘앞역,일반상업지역
687,서울특별시,종로구,9275000,동신교회,일반상업지역
688,서울특별시,종로구,6305000,동대문상가아파트,일반상업지역
689,서울특별시,종로구,9640000,동대문상가아파트,일반상업지역
690,서울특별시,종로구,11150000,동대문상가아파트,일반상업지역
691,서울특별시,종로구,9195000,동묘앞역,일반상업지역
692,서울특별시,종로구,7235000,동신교회,일반상업지역
693,서울특별시,종로구,8285000,동신교회,일반상업지역
694,서울특별시,종로구,9580000,동신교회,일반상업지역
695,서울특별시,종로구,6105000,동문시장,일반상업지역
696,서울특별시,종로구,11400000,동대문신발상가,일반상업지역
697,서울특별시,종로구,9680000,동문시장,일반상업지역
698,서울특별시,종로구,17150000,동문시장,일반상업지역
699,서울특별시,종로구,23950000,동대문종합시장,일반상업지역
700,서울특별시,종로구,19100000,흥인지문,일반상업지역
701,서울특별시,종로구,6470000,동신교회,일반상업지역
702,서울특별시,종로구,6260000,동신교회,일반상업지역
703,서울특별시,종로구,13750000,동신교회,일반상업지역
704,서울특별시,종로구,9735000,동신교회,일반상업지역
705,서울특별시,종로구,16450000,동대문역,일반상업지역
706,서울특별시,종로구,20600000,동대문역,일반상업지역
707,서울특별시,종로구,11100000,동신교회,일반상업지역
708,서울특별시,종로구,8725000,동신교회,일반상업지역
709,서울특별시,종로구,21450000,동대문역,일반상업지역
710,서울특별시,종로구,21900000,동대문역,일반상업지역
711,서울특별시,종로구,16300000,지하철1호선 동대문역,일반상업지역
712,서울특별시,종로구,14550000,지하철1호선동묘앞역,일반상업지역
713,서울특별시,종로구,14250000,신설동로타리,일반상업지역
714,서울특별시,종로구,11050000,신설동로타리,일반상업지역
715,서울특별시,종로구,14750000,동묘공원,일반상업지역
716,서울특별시,종로구,7990000,동묘공원,일반상업지역
717,서울특별시,종로구,6615000,신설동종합시장,일반상업지역
718,서울특별시,종로구,7300000,신설동종합시장,일반상업지역
719,서울특별시,종로구,14500000,동묘공원,일반상업지역
720,서울특별시,종로구,7020000,신설동종합시장,일반상업지역
721,서울특별시,종로구,6970000,동묘공원,일반상업지역
722,서울특별시,종로구,9930000,동묘공원,일반상업지역
723,서울특별시,종로구,14750000,동묘공원,일반상업지역
724,서울특별시,종로구,5975000,동묘공원,일반상업지역
725,서울특별시,종로구,5290000,동묘공원,일반상업지역
726,서울특별시,종로구,7180000,동묘공원,일반상업지역
727,서울특별시,종로구,8725000,신설동종합시장,일반상업지역
728,서울특별시,종로구,12650000,숭인상가아파트,일반상업지역
729,서울특별시,종로구,9185000,서울다솜학교,일반상업지역
730,서울특별시,종로구,6965000,동묘공원,일반상업지역
731,서울특별시,종로구,10200000,서울다솜학교,일반상업지역
732,서울특별시,종로구,9040000,서울다솜학교,일반상업지역
733,서울특별시,종로구,9140000,동묘공원,일반상업지역
734,서울특별시,종로구,6035000,서울다솜학교,일반상업지역
735,서울특별시,종로구,5150000,서울다솜학교,일반상업지역
736,서울특별시,종로구,14700000,동묘공원,일반상업지역
737,서울특별시,종로구,8480000,지하철6호선동묘앞역,일반상업지역
738,서울특별시,종로구,16850000,지하철6호선동묘앞역,일반상업지역
739,서울특별시,종로구,8205000,지하철6호선동묘앞역,일반상업지역
740,서울특별시,종로구,14850000,지하철6호선동묘앞역,일반상업지역
741,서울특별시,종로구,7930000,지하철6호선동묘앞역,일반상업지역
742,서울특별시,종로구,7400000,지하철6호선동묘앞역,일반상업지역
743,서울특별시,종로구,14700000,지하철6호선동묘앞역,일반상업지역
744,서울특별시,종로구,14300000,신설동로타리,일반상업지역
745,서울특별시,종로구,16450000,신설동로타리,일반상업지역
746,서울특별시,종로구,15150000,신설동로타리,일반상업지역
747,서울특별시,종로구,10700000,신설동로타리,일반상업지역
748,서울특별시,종로구,8025000,신설동로타리,일반상업지역
749,서울특별시,종로구,10350000,신설동로타리,일반상업지역
750,서울특별시,종로구,10500000,신설동로타리,일반상업지역
751,서울특별시,종로구,8955000,신설동로타리,일반상업지역
752,서울특별시,종로구,17750000,서대문로타리,일반상업지역
753,서울특별시,종로구,15400000,금화초등학교,일반상업지역
754,서울특별시,종로구,17200000,적십자병원,일반상업지역
755,서울특별시,종로구,21250000,적십자병원,일반상업지역
756,서울특별시,중구,44900000,서울시청,일반상업지역
757,서울특별시,중구,43800000,서울시청,일반상업지역
758,서울특별시,중구,17750000,서울시청,일반상업지역
759,서울특별시,중구,52800000,서울시청,일반상업지역
760,서울특별시,중구,57700000,한국씨티은행빌딩,일반상업지역
761,서울특별시,중구,55900000,서울시청,일반상업지역
762,서울특별시,중구,44600000,광교,일반상업지역
763,서울특별시,중구,68250000,광교,일반상업지역
764,서울특별시,중구,41400000,지하철2호선을지로입구역,일반상업지역
765,서울특별시,중구,26450000,지하철2호선을지로입구역,일반상업지역
766,서울특별시,중구,25550000,을지로입구역,일반상업지역
767,서울특별시,중구,26950000,한외빌딩,일반상업지역
768,서울특별시,중구,31150000,한국관광공사,일반상업지역
769,서울특별시,중구,25900000,한국관광공사,일반상업지역
770,서울특별시,중구,45050000,서울시청,일반상업지역
771,서울특별시,중구,26650000,센터플레이스(구YG)빌딩,일반상업지역
772,서울특별시,중구,31700000,한국씨티은행빌딩,일반상업지역
773,서울특별시,중구,23350000,서울시청,일반상업지역
774,서울특별시,중구,20950000,서울시청,일반상업지역
775,서울특별시,중구,32450000,서울시청,일반상업지역
776,서울특별시,중구,64300000,서울파이낸스센터,일반상업지역
777,서울특별시,중구,61400000,서울시청,일반상업지역
778,서울특별시,중구,70050000,롯데백화점북측,일반상업지역
779,서울특별시,중구,56450000,프레지던트호텔,일반상업지역
780,서울특별시,중구,59850000,하나은행빌딩,일반상업지역
781,서울특별시,중구,21500000,을지로3가역,일반상업지역
782,서울특별시,중구,26700000,을지로3가역,일반상업지역
783,서울특별시,중구,13150000,을지로3가역,일반상업지역
784,서울특별시,중구,28850000,을지로3가역 ,일반상업지역
785,서울특별시,중구,53050000,외환은행 본점,중심상업지역
786,서울특별시,중구,21950000,서울YMCA회관,중심상업지역
787,서울특별시,중구,67400000,하나은행을지로사옥,중심상업지역
788,서울특별시,중구,33350000,국민은행명동점,중심상업지역
789,서울특별시,중구,38850000,외환은행본점,중심상업지역
790,서울특별시,중구,60100000,외환은행본점,중심상업지역
791,서울특별시,중구,51000000,외환은행본점,중심상업지역
792,서울특별시,중구,52250000,외환은행본점,중심상업지역
793,서울특별시,중구,27250000,국민은행명동점,중심상업지역
794,서울특별시,중구,30050000,외환은행본점,중심상업지역
795,서울특별시,중구,63200000,파인에비뉴빌딩,일반상업지역
796,서울특별시,중구,35450000,센터온빌딩,일반상업지역
797,서울특별시,중구,63800000,신한L타워,일반상업지역
798,서울특별시,중구,64550000,기업은행 본점,중심상업지역
799,서울특별시,중구,47600000,신한은행광교,일반상업지역
800,서울특별시,중구,43600000,신한은행광교,일반상업지역
801,서울특별시,중구,65550000,신한은행,일반상업지역
802,서울특별시,중구,31400000,신한은행광교영업부,일반상업지역
803,서울특별시,중구,22500000,신한은행광교,일반상업지역
804,서울특별시,중구,51600000,을지로입구역,일반상업지역
805,서울특별시,중구,25000000,시그니처타워,일반상업지역
806,서울특별시,중구,18200000,시그니처타워,일반상업지역
807,서울특별시,중구,16000000,시그니쳐타워,일반상업지역
808,서울특별시,중구,15700000,2호선을지로3가역,일반상업지역
809,서울특별시,중구,24100000,시그니처타워,일반상업지역
810,서울특별시,중구,16400000,을지로3가역,일반상업지역
811,서울특별시,중구,16400000,시그니처타워,일반상업지역
812,서울특별시,중구,55650000,시그니쳐타워,일반상업지역
813,서울특별시,중구,36650000,시그니처타워,일반상업지역
814,서울특별시,중구,70050000,롯데백화점본점,일반상업지역
815,서울특별시,중구,18700000,영프라자,일반상업지역
816,서울특별시,중구,39850000,영플라자,일반상업지역
817,서울특별시,중구,38400000,동양화학빌딩,일반상업지역
818,서울특별시,중구,37600000,웨스틴조선호텔,일반상업지역
819,서울특별시,중구,38050000,웨스틴조선호텔,일반상업지역
820,서울특별시,중구,45400000,한화빌딩,일반상업지역
821,서울특별시,중구,23900000,서울프라자호텔,일반상업지역
822,서울특별시,중구,26550000,삼부빌딩,일반상업지역
823,서울특별시,중구,32150000,삼익패션타운,일반상업지역
824,서울특별시,중구,26300000,삼익패션타운,일반상업지역
825,서울특별시,중구,30000000,중앙상가,일반상업지역
826,서울특별시,중구,27300000,대도상가,일반상업지역
827,서울특별시,중구,29900000,중앙상가,일반상업지역
828,서울특별시,중구,18600000,대도상가,일반상업지역
829,서울특별시,중구,18050000,대도상가,일반상업지역
830,서울특별시,중구,30100000,롯데손해보험빌딩,일반상업지역
831,서울특별시,중구,18850000,롯데손해보험,일반상업지역
832,서울특별시,중구,20450000,롯데손해보험,일반상업지역
833,서울특별시,중구,17550000,대도상가,일반상업지역
834,서울특별시,중구,23250000,대도상가,일반상업지역
835,서울특별시,중구,24650000,삼부빌딩,일반상업지역
836,서울특별시,중구,27250000,삼부빌딩,일반상업지역
837,서울특별시,중구,26700000,삼부빌딩,일반상업지역
838,서울특별시,중구,24900000,삼부빌딩,일반상업지역
839,서울특별시,중구,32550000,삼부빌딩,일반상업지역
840,서울특별시,중구,23500000,삼부빌딩,일반상업지역
841,서울특별시,중구,21550000,회현역,일반상업지역
842,서울특별시,중구,23100000,회현역,일반상업지역
843,서울특별시,중구,25800000,회현역,일반상업지역
844,서울특별시,중구,29000000,대도상가,일반상업지역
845,서울특별시,중구,29000000,대도상가,일반상업지역
846,서울특별시,중구,17400000,대도상가,일반상업지역
847,서울특별시,중구,22750000,대도상가,일반상업지역
848,서울특별시,중구,23850000,롯데손해보험,일반상업지역
849,서울특별시,중구,20800000,회현역(4호선),일반상업지역
850,서울특별시,중구,9710000,롯데손해보험,일반상업지역
851,서울특별시,중구,26000000,회현역,일반상업지역
852,서울특별시,중구,12850000,회현역,일반상업지역
853,서울특별시,중구,21650000,회현역,일반상업지역
854,서울특별시,중구,21150000,회현역,일반상업지역
855,서울특별시,중구,20150000,프라자호텔,일반상업지역
856,서울특별시,중구,18350000,프라자호텔,일반상업지역
857,서울특별시,중구,24650000,프라자호텔,일반상업지역
858,서울특별시,중구,19000000,프라자호텔,일반상업지역
859,서울특별시,중구,28450000,프라자호텔,일반상업지역
860,서울특별시,중구,27800000,프라자호텔,일반상업지역
861,서울특별시,중구,17650000,프라자호텔,일반상업지역
862,서울특별시,중구,10500000,한국은행,일반상업지역
863,서울특별시,중구,11050000,소공동주민센터,일반상업지역
864,서울특별시,중구,14150000,한국은행,일반상업지역
865,서울특별시,중구,15250000,한국은행,일반상업지역
866,서울특별시,중구,16250000,한국은행,일반상업지역
867,서울특별시,중구,9510000,한국은행,일반상업지역
868,서울특별시,중구,12950000,한국은행,일반상업지역
869,서울특별시,중구,10600000,한국은행,일반상업지역
870,서울특별시,중구,7845000,한국은행,일반상업지역
871,서울특별시,중구,17600000,한국은행,일반상업지역
872,서울특별시,중구,26450000,소공동주민센터,일반상업지역
873,서울특별시,중구,12000000,한국은행,일반상업지역
874,서울특별시,중구,9870000,한국은행,일반상업지역
875,서울특별시,중구,25450000,소공동주민센터,일반상업지역
876,서울특별시,중구,43950000,서울시청,일반상업지역
877,서울특별시,중구,55700000,프라자호텔,일반상업지역
878,서울특별시,중구,26900000,프라자호텔,일반상업지역
879,서울특별시,중구,26550000,프라자호텔,일반상업지역
880,서울특별시,중구,40150000,프라자호텔,일반상업지역
881,서울특별시,중구,17900000,프라자호텔,일반상업지역
882,서울특별시,중구,37450000,소공동주민센터,일반상업지역
883,서울특별시,중구,14650000,소공동주민센터,일반상업지역
884,서울특별시,중구,54550000,신한은행본점,일반상업지역
885,서울특별시,중구,50050000,삼성본관,일반상업지역
886,서울특별시,중구,20400000,지하철2호선시청역,일반상업지역
887,서울특별시,중구,36200000,지하철2호선시청역,일반상업지역
888,서울특별시,중구,37700000,지하철2호선시청역,일반상업지역
889,서울특별시,중구,47500000,프라자호텔,일반상업지역
890,서울특별시,중구,76550000,국민은행명동점,중심상업지역
891,서울특별시,중구,88800000,중국대사관,중심상업지역
892,서울특별시,중구,57850000,KAL빌딩,일반상업지역
893,서울특별시,중구,29200000,남대문시장,일반상업지역
894,서울특별시,중구,31700000,남대문시장,일반상업지역
895,서울특별시,중구,36000000,남대문시장,일반상업지역
896,서울특별시,중구,36050000,남대문시장,일반상업지역
897,서울특별시,중구,37850000,남대문시장,일반상업지역
898,서울특별시,중구,21200000,남대문시장,일반상업지역
899,서울특별시,중구,44400000,숭례문,일반상업지역
900,서울특별시,중구,28850000,숭례문,일반상업지역
901,서울특별시,중구,28900000,숭례문,일반상업지역
902,서울특별시,중구,16400000,숭례문,일반상업지역
903,서울특별시,중구,30700000,숭례문 ,일반상업지역
904,서울특별시,중구,29750000,숭례문,일반상업지역
905,서울특별시,중구,32500000,숭례문,일반상업지역
906,서울특별시,중구,15250000,숭례문,일반상업지역
907,서울특별시,중구,25250000,숭례문,일반상업지역
908,서울특별시,중구,19450000,연세재단빌딩,일반상업지역
909,서울특별시,중구,13050000,숭례문,일반상업지역
910,서울특별시,중구,21550000,숭례문,일반상업지역
911,서울특별시,중구,16050000,숭례문,일반상업지역
912,서울특별시,중구,24950000,숭례문,일반상업지역
913,서울특별시,중구,14550000,연세재단빌딩,일반상업지역
914,서울특별시,중구,12150000,연세재단빌딩,일반상업지역
915,서울특별시,중구,19750000,연세재단빌딩,일반상업지역
916,서울특별시,중구,23250000,서울역,일반상업지역
917,서울특별시,중구,15100000,연세재단빌딩,일반상업지역
918,서울특별시,중구,16500000,남산육교,일반상업지역
919,서울특별시,중구,5610000,남산육교,일반상업지역
920,서울특별시,중구,8455000,남산육교,일반상업지역
921,서울특별시,중구,24450000,대우재단빌딩,일반상업지역
922,서울특별시,중구,14400000,남산육교,일반상업지역
923,서울특별시,중구,13000000,남산육교,일반상업지역
924,서울특별시,중구,10550000,남산육교,일반상업지역
925,서울특별시,중구,22300000,힐튼호텔,일반상업지역
926,서울특별시,중구,33950000,대우재단빌딩,일반상업지역
927,서울특별시,중구,54500000,서울스퀘어빌딩,일반상업지역
928,서울특별시,중구,17300000,서울스퀘어,일반상업지역
929,서울특별시,중구,13600000,남대문경찰서,일반상업지역
930,서울특별시,중구,38700000,서울시티타워빌딩,일반상업지역
931,서울특별시,중구,8750000,남대문경찰서,일반상업지역
932,서울특별시,중구,11400000,힐튼호텔,일반상업지역
933,서울특별시,중구,31600000,LG서울역빌딩,일반상업지역
934,서울특별시,중구,49250000,그랜드센트럴빌딩,일반상업지역
935,서울특별시,중구,19600000,연세봉래빌딩,일반상업지역
936,서울특별시,중구,31600000,HSBC빌딩,일반상업지역
937,서울특별시,중구,14300000,연세봉래빌딩,일반상업지역
938,서울특별시,중구,15500000,연세봉래빌딩,일반상업지역
939,서울특별시,중구,17350000,연세봉래빌딩,일반상업지역
940,서울특별시,중구,16750000,지하철 서울역,일반상업지역
941,서울특별시,중구,11400000,렉스호텔,일반상업지역
942,서울특별시,중구,12100000,렉스호텔,일반상업지역
943,서울특별시,중구,24650000,인송빌딩,일반상업지역
944,서울특별시,중구,23900000,삼부빌딩,일반상업지역
945,서울특별시,중구,35650000,한국은행,일반상업지역
946,서울특별시,중구,24050000,한국은행,일반상업지역
947,서울특별시,중구,26850000,한국은행,일반상업지역
948,서울특별시,중구,27850000,한국은행,일반상업지역
949,서울특별시,중구,38250000,우리은행 본점,일반상업지역
950,서울특별시,중구,24300000,우리은행본점,일반상업지역
951,서울특별시,중구,45500000,우리은행본점,일반상업지역
952,서울특별시,중구,43150000,우리은행본점,일반상업지역
953,서울특별시,중구,29750000,명동밀리오레,일반상업지역
954,서울특별시,중구,75000000,한성화교학교,중심상업지역
955,서울특별시,중구,84250000,한성화교학교,중심상업지역
956,서울특별시,중구,72850000,사보이호텔,중심상업지역
957,서울특별시,중구,114500000,사보이호텔,중심상업지역
958,서울특별시,중구,189000000,명동밀리오레,중심상업지역
959,서울특별시,중구,82700000,중앙우체국,중심상업지역
960,서울특별시,중구,100500000,명동밀리오레,중심상업지역
961,서울특별시,중구,47500000,중앙우체국,중심상업지역
962,서울특별시,중구,56850000,중앙우체국,중심상업지역
963,서울특별시,중구,36150000,중앙우체국,중심상업지역
964,서울특별시,중구,36900000,대연각빌딩,중심상업지역
965,서울특별시,중구,44800000,신세계백화점본점,일반상업지역
966,서울특별시,중구,46700000,계성여자중고교,중심상업지역
967,서울특별시,중구,26450000,천주교수녀원,중심상업지역
968,서울특별시,중구,29200000,천주교수녀원,중심상업지역
969,서울특별시,중구,34650000,천주교수녀원,중심상업지역
970,서울특별시,중구,12100000,서울중부경찰서,일반상업지역
971,서울특별시,중구,19250000,극동빌딩,일반상업지역
972,서울특별시,중구,13350000,극동빌딩,일반상업지역
973,서울특별시,중구,14400000,극동빌딩 ,일반상업지역
974,서울특별시,중구,16200000,영락교회,일반상업지역
975,서울특별시,중구,19050000,극동빌딩,일반상업지역
976,서울특별시,중구,12750000,극동빌딩,일반상업지역
977,서울특별시,중구,14600000,라이온스빌딩,일반상업지역
978,서울특별시,중구,28550000,세종호텔,중심상업지역
979,서울특별시,중구,30300000,세종호텔,중심상업지역
980,서울특별시,중구,34550000,세종호텔,중심상업지역
981,서울특별시,중구,42800000,계성여자고등학교,중심상업지역
982,서울특별시,중구,83000000,명동밀리오레,중심상업지역
983,서울특별시,중구,178500000,명동밀리오레,중심상업지역
984,서울특별시,중구,84300000,명동밀리오레,중심상업지역
985,서울특별시,중구,58250000,명동밀리오레,중심상업지역
986,서울특별시,중구,170000000,명동밀리오레,중심상업지역
987,서울특별시,중구,76850000,지하철명동역,중심상업지역
988,서울특별시,중구,40900000,서울YWCA,중심상업지역
989,서울특별시,중구,44750000,명동성당입구,중심상업지역
990,서울특별시,중구,31550000,명동예술극장,중심상업지역
991,서울특별시,중구,100000000,유네스코회관,중심상업지역
992,서울특별시,중구,33150000,유네스코회관,중심상업지역
993,서울특별시,중구,34650000,명동예술극장,중심상업지역
994,서울특별시,중구,20300000,명동예술극장,중심상업지역
995,서울특별시,중구,61750000,유네스코회관,중심상업지역
996,서울특별시,중구,24300000,유네스코회관,중심상업지역
997,서울특별시,중구,85550000,이비스앰배서더 명동호텔,중심상업지역
998,서울특별시,중구,42950000,유네스코회관,중심상업지역
999,서울특별시,중구,122000000,유네스코회관,중심상업지역
1000,서울특별시,중구,111500000,눈스퀘어,중심상업지역
1001,서울특별시,중구,37450000,눈스퀘어,중심상업지역
1002,서울특별시,중구,24050000,로얄호텔,중심상업지역
1003,서울특별시,중구,58550000,로얄호텔,중심상업지역
1004,서울특별시,중구,22750000,명동성당,중심상업지역
1005,서울특별시,중구,63500000,엠플라자,중심상업지역
1006,서울특별시,중구,68100000,엠플라자,중심상업지역
1007,서울특별시,중구,49200000,엠플라자,중심상업지역
1008,서울특별시,중구,187500000,우리은행명동지점,중심상업지역
1009,서울특별시,중구,66100000,엠플라자,중심상업지역
1010,서울특별시,중구,153000000,명동예술극장,중심상업지역
1011,서울특별시,중구,163000000,명동예술극장,중심상업지역
1012,서울특별시,중구,56700000,유네스코회관,중심상업지역
1013,서울특별시,중구,164000000,엠플라자,중심상업지역
1014,서울특별시,중구,61500000,엠플라자,중심상업지역
1015,서울특별시,중구,168000000,엠플라자,중심상업지역
1016,서울특별시,중구,38700000,엠플라자,중심상업지역
1017,서울특별시,중구,66550000,사보이호텔,중심상업지역
1018,서울특별시,중구,55850000,유네스코회관,중심상업지역
1019,서울특별시,중구,40850000,유네스코회관,중심상업지역
1020,서울특별시,중구,19350000,유네스코회관,중심상업지역
1021,서울특별시,중구,70400000,유네스코회관,중심상업지역
1022,서울특별시,중구,74800000,유네스코회관,중심상업지역
1023,서울특별시,중구,71350000,서울중앙우체국,중심상업지역
1024,서울특별시,중구,34250000,서울중앙우체국,중심상업지역
1025,서울특별시,중구,22000000,서울중앙우체국 ,중심상업지역
1026,서울특별시,중구,68600000,서울중앙우체국,중심상업지역
1027,서울특별시,중구,30900000,명동밀리오레,일반상업지역
1028,서울특별시,중구,19600000,한전중부지점,일반상업지역
1029,서울특별시,중구,30750000,평화방송,일반상업지역
1030,서울특별시,중구,9395000,명동성당,중심상업지역
1031,서울특별시,중구,6350000,명동성당,중심상업지역
1032,서울특별시,중구,55950000,남대문세무서,중심상업지역
1033,서울특별시,중구,25900000,명동성당,중심상업지역
1034,서울특별시,중구,35800000,남대문세무서,중심상업지역
1035,서울특별시,중구,38200000,명동성당,중심상업지역
1036,서울특별시,중구,51600000,명동성당,중심상업지역
1037,서울특별시,중구,9160000,진양상가,일반상업지역
1038,서울특별시,중구,14150000,진양상가,일반상업지역
1039,서울특별시,중구,15750000,진양상가,일반상업지역
1040,서울특별시,중구,8790000,진양상가,일반상업지역
1041,서울특별시,중구,15050000,진양상가,일반상업지역
1042,서울특별시,중구,11300000,진양상가,일반상업지역
1043,서울특별시,중구,11800000,진양상가,일반상업지역
1044,서울특별시,중구,15300000,진양상가,일반상업지역
1045,서울특별시,중구,9000000,진양상가,일반상업지역
1046,서울특별시,중구,14200000,중구청,일반상업지역
1047,서울특별시,중구,15300000,중구청,일반상업지역
1048,서울특별시,중구,14250000,중구청,일반상업지역
1049,서울특별시,중구,16450000,중구청,일반상업지역
1050,서울특별시,중구,18900000,진양상가,일반상업지역
1051,서울특별시,중구,11650000,진양상가,일반상업지역
1052,서울특별시,중구,14400000,진양상가,일반상업지역
1053,서울특별시,중구,22300000,진양상가,일반상업지역
1054,서울특별시,중구,21500000,충무로역,일반상업지역
1055,서울특별시,중구,15100000,충무로역,일반상업지역
1056,서울특별시,중구,11650000,충무로역,일반상업지역
1057,서울특별시,중구,9530000,충무로역,일반상업지역
1058,서울특별시,중구,15000000,충무로역,일반상업지역
1059,서울특별시,중구,8960000,충무로역,일반상업지역
1060,서울특별시,중구,18500000,남산센트럴자이아파트,일반상업지역
1061,서울특별시,중구,15550000,진양상가,일반상업지역
1062,서울특별시,중구,10250000,묵정공원,일반상업지역
1063,서울특별시,중구,10100000,묵정공원,일반상업지역
1064,서울특별시,중구,9730000,묵정공원,일반상업지역
1065,서울특별시,중구,11100000,묵정공원,일반상업지역
1066,서울특별시,중구,15800000,충무초등학교,일반상업지역
1067,서울특별시,중구,11500000,중구청,일반상업지역
1068,서울특별시,중구,16550000,묵정공원,일반상업지역
1069,서울특별시,중구,11950000,묵정공원,일반상업지역
1070,서울특별시,중구,8980000,묵정공원,일반상업지역
1071,서울특별시,중구,17450000,묵정공원,일반상업지역
1072,서울특별시,중구,11950000,묵정공원,일반상업지역
1073,서울특별시,중구,12950000,충무로엘크루메트로시티,일반상업지역
1074,서울특별시,중구,17100000,대한극장,일반상업지역
1075,서울특별시,중구,12750000,덕수중학교,일반상업지역
1076,서울특별시,중구,14150000,피제이호텔,일반상업지역
1077,서울특별시,중구,10600000,피제이호텔,일반상업지역
1078,서울특별시,중구,17700000,피제이호텔,일반상업지역
1079,서울특별시,중구,17700000,신성상가,일반상업지역
1080,서울특별시,중구,17900000,신성상가,일반상업지역
1081,서울특별시,중구,18150000,덕수중학교,일반상업지역
1082,서울특별시,중구,16700000,중구청,일반상업지역
1083,서울특별시,중구,9760000,신성상가,일반상업지역
1084,서울특별시,중구,13450000,신성상가,일반상업지역
1085,서울특별시,중구,9155000,중구청,일반상업지역
1086,서울특별시,중구,11750000,중구청,일반상업지역
1087,서울특별시,중구,7965000,중구청,일반상업지역
1088,서울특별시,중구,11450000,중구청,일반상업지역
1089,서울특별시,중구,11200000,중구청,일반상업지역
1090,서울특별시,중구,8990000,중구청,일반상업지역
1091,서울특별시,중구,11100000,중구청,일반상업지역
1092,서울특별시,중구,9075000,중구청,일반상업지역
1093,서울특별시,중구,13700000,진양상가,일반상업지역
1094,서울특별시,중구,8335000,진양상가,일반상업지역
1095,서울특별시,중구,13500000,신성상가,일반상업지역
1096,서울특별시,중구,9225000,신성상가,일반상업지역
1097,서울특별시,중구,9155000,신성상가,일반상업지역
1098,서울특별시,중구,10450000,신성상가,일반상업지역
1099,서울특별시,중구,9000000,신성상가,일반상업지역
1100,서울특별시,중구,11300000,신성상가,일반상업지역
1101,서울특별시,중구,8960000,신성상가,일반상업지역
1102,서울특별시,중구,8625000,진양상가,일반상업지역
1103,서울특별시,중구,17850000,덕수중학교,일반상업지역
1104,서울특별시,중구,15000000,덕수중학교,일반상업지역
1105,서울특별시,중구,7710000,덕수중학교,일반상업지역
1106,서울특별시,중구,8945000,중부시장,일반상업지역
1107,서울특별시,중구,8180000,중부시장,일반상업지역
1108,서울특별시,중구,8080000,덕수중학교,일반상업지역
1109,서울특별시,중구,16600000,덕수중학교,일반상업지역
1110,서울특별시,중구,9490000,덕수중학교,일반상업지역
1111,서울특별시,중구,13400000,덕수중학교,일반상업지역
1112,서울특별시,중구,17300000,덕수중학교,일반상업지역
1113,서울특별시,중구,15150000,중구청,일반상업지역
1114,서울특별시,중구,14700000,중구청,일반상업지역
1115,서울특별시,중구,9935000,중구청,일반상업지역
1116,서울특별시,중구,11150000,중구청,일반상업지역
1117,서울특별시,중구,14550000,중구청,일반상업지역
1118,서울특별시,중구,9155000,중구청,일반상업지역
1119,서울특별시,중구,11100000,중구청,일반상업지역
