거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
"   157,000",중개거래,1991,2022,중앙공원로,00017,00000,41135,01,0,3180049, 서현동,0091,0000,41135,10500,1,시범한양,4,9,41135-103,84.93,경기 성남분당구,91,41135,4, , 
"   109,000",중개거래,1994,2022,불정로,00362,00000,41135,04,0,3180030, 서현동,0308,0000,41135,10500,1,효자촌(화성),4,11,41135-112,70.686,"경기 성남분당구, 서울 강서구",308,41135,4, , 
"   125,000",중개거래,1992,2022,분당로201번길,00017,00000,41135,01,0,4340154, 서현동,0299,0000,41135,10500,1,효자촌(현대),4,15,41135-111,101.64,경기 성남분당구,299,41135,6, , 
"   113,000",중개거래,1991,2022,중앙공원로,00020,00000,41135,01,0,3180049, 서현동,0092,0000,41135,10500,1,시범현대,4,16,41135-99,59.55,경기 성남분당구,92,41135,1, , 
"    84,500",직거래,1994,2022,분당로263번길,00013,00000,41135,02,0,4340156, 서현동,0310,0000,41135,10500,1,효자촌(대창),4,16,41135-105,53.82, ,310,41135,10,22.09.30,O
"    84,500",직거래,1994,2022,분당로263번길,00013,00000,41135,02,0,4340156, 서현동,0310,0000,41135,10500,1,효자촌(대창),4,16,41135-105,53.82, ,310,41135,10, , 
"    67,000",중개거래,1991,2022,중앙공원로,00017,00000,41135,01,0,3180049, 서현동,0091,0000,41135,10500,1,시범한양,4,16,41135-103,28.71,경기 성남분당구,91,41135,9, , 
"   121,500",중개거래,1991,2022,중앙공원로,00054,00000,41135,01,0,3180049, 서현동,0096,0000,41135,10500,1,시범우성,4,18,41135-100,64.8,경기 성남분당구,96,41135,13, , 
"   210,000",중개거래,1991,2022,중앙공원로,00054,00000,41135,01,0,3180049, 서현동,0096,0000,41135,10500,1,시범우성,4,20,41135-100,134.04,경기 성남분당구,96,41135,26, , 
"    78,000",중개거래,1991,2022,중앙공원로,00017,00000,41135,01,0,3180049, 서현동,0091,0000,41135,10500,1,시범한양,4,20,41135-103,35.1,경기 성남분당구,91,41135,15, , 
"    99,000",중개거래,1994,2022,분당로263번길,00013,00000,41135,02,0,4340156, 서현동,0310,0000,41135,10500,1,효자촌(대창),4,22,41135-105,70.686,경기 성남분당구,310,41135,3, , 
"   163,000",중개거래,1991,2022,중앙공원로,00017,00000,41135,01,0,3180049, 서현동,0091,0000,41135,10500,1,시범한양,4,23,41135-103,84.99,"경기 성남분당구, 경기 용인수지구",91,41135,11, , 
"   163,000",중개거래,1992,2022,불정로,00397,00000,41135,04,0,3180030, 서현동,0292,0000,41135,10500,1,효자촌(임광),4,23,41135-110,165.33,경기 성남분당구,292,41135,7, , 
"   166,500",중개거래,1991,2022,중앙공원로,00020,00000,41135,01,0,3180049, 서현동,0092,0000,41135,10500,1,시범현대,4,25,41135-99,108.75,경기 성남분당구,92,41135,6,22.10.28,O
"   166,500",중개거래,1991,2022,중앙공원로,00020,00000,41135,01,0,3180049, 서현동,0092,0000,41135,10500,1,시범현대,4,25,41135-99,108.75,경기 성남분당구,92,41135,6, , 
"   197,500",중개거래,1991,2022,중앙공원로,00017,00000,41135,01,0,3180049, 서현동,0091,0000,41135,10500,1,시범한양,4,30,41135-103,134.87,경기 성남분당구,91,41135,9, , 
"   177,000",직거래,1994,2022,이매로,00016,00000,41135,01,0,3180047, 이매동,0143,0000,41135,10600,1,아름마을(효성),4,1,41135-88,130.35, ,143,41135,2, , 
"   102,000",중개거래,1992,2022,서현로,00181,00000,41135,03,0,3180034, 이매동,0124,0000,41135,10600,1,이매촌(한신),4,1,41135-97,50.1,경기 성남분당구,124,41135,14, , 
"   153,500",중개거래,1993,2022,탄천로,00035,00000,41135,01,0,3180050, 이매동,0140,0000,41135,10600,1,아름마을(풍림),4,2,41135-86,75.15,경기 성남분당구,140,41135,10, , 
"   100,000",중개거래,1992,2022,서현로,00177,00000,41135,03,0,3180034, 이매동,0122,0000,41135,10600,1,이매촌(금강),4,2,41135-89,50.82,경기 성남분당구,122,41135,8, , 
"   145,000",중개거래,1992,2022,판교로,00430,00000,41135,01,0,3180051, 이매동,0132,0000,41135,10600,1,아름마을(태영),4,6,41135-85,101.85,경기 성남분당구,132,41135,7, , 
"   160,000",중개거래,1993,2022,양현로,00088,00000,41135,02,0,3180042, 이매동,0121,0000,41135,10600,1,이매촌(동부코오롱),4,6,41135-90,101.41,"경기 성남분당구, 경기 용인수지구",121,41135,3, , 
"   210,000",중개거래,1994,2022,이매로,00016,00000,41135,01,0,3180047, 이매동,0143,0000,41135,10600,1,아름마을(효성),4,9,41135-88,130.35,경기 성남분당구,143,41135,16, , 
"   127,000",중개거래,1994,2022,양현로,00220,00000,41135,02,0,3180042, 이매동,0100,0000,41135,10600,1,이매촌(삼성),4,9,41135-92,73.25,경기 성남분당구,100,41135,9, , 
"   160,200",중개거래,1993,2022,이매로,00011,00000,41135,01,0,3180047, 이매동,0142,0000,41135,10600,1,아름마을(선경),4,18,41135-84,83.58,"경기 성남분당구, 서울 동작구",142,41135,4, , 
"   124,000",중개거래,1992,2022,양현로94번길,00028,00000,41135,01,0,4340315, 이매동,0117,0000,41135,10600,1,이매촌(동신3),4,18,41135-222,101.79,경기 성남분당구,117,41135,10, , 
"    88,500",중개거래,1993,2022,이매로,00011,00000,41135,01,0,3180047, 이매동,0142,0000,41135,10600,1,아름마을(선경),4,19,41135-84,41.76,경기 성남분당구,142,41135,9, , 
"   130,000",중개거래,1993,2022,양현로,00138,00000,41135,02,0,3180042, 이매동,0111,0000,41135,10600,1,이매촌(진흥),4,19,41135-95,101.89,경기 성남분당구,111,41135,13, , 
"   159,500",중개거래,1993,2022,양현로,00138,00000,41135,02,0,3180042, 이매동,0111,0000,41135,10600,1,이매촌(진흥),4,19,41135-95,101.89,경기 성남분당구,111,41135,13, , 
"   166,000",중개거래,1992,2022,판교로,00430,00000,41135,01,0,3180051, 이매동,0132,0000,41135,10600,1,아름마을(건영),4,21,41135-81,133.89,경기 성남분당구,132,41135,16, , 
"   105,000",중개거래,1994,2022,양현로,00192,00000,41135,02,0,3180042, 이매동,0100,0000,41135,10600,1,이매촌(삼성),4,25,41135-92,59.535,경기 성남분당구,100,41135,4, , 
"    90,800",중개거래,1993,2022,이매로,00011,00000,41135,01,0,3180047, 이매동,0142,0000,41135,10600,1,아름마을(선경),4,26,41135-84,41.76,"경기 성남분당구, 경기 용인기흥구",142,41135,10, , 
"   203,000",중개거래,1993,2022,탄천로,00035,00000,41135,01,0,3180050, 이매동,0140,0000,41135,10600,1,아름마을(풍림),4,28,41135-86,134.22,경기 성남분당구,140,41135,12, , 
"   150,000",중개거래,1992,2022,양현로166번길,00020,00000,41135,01,0,4340310, 이매동,0110,0000,41135,10600,1,이매촌(동신9),4,29,41135-91,84.6,경기 성남분당구,110,41135,10, , 
"   118,500",중개거래,1993,2022,장미로,00101,00000,41135,01,0,3180048, 야탑동,0334,0000,41135,10700,1,장미마을(현대),4,2,41135-139,84.97,경기 성남분당구,334,41135,5, , 
"   107,000",중개거래,1993,2022,장미로,00055,00000,41135,01,0,3180048, 야탑동,0330,0000,41135,10700,1,장미마을(동부),4,4,41135-137,70.56,경기 성남분당구,330,41135,9, , 
"   149,500",중개거래,2003,2022,야탑로,00125,00000,41135,01,0,3180041, 야탑동,0391,0000,41135,10700,1,현대I-PARK,4,4,41135-238,146.8267,경기 성남분당구,391,41135,5, , 
"    65,000",중개거래,1993,2022,장미로,00193,00000,41135,01,0,3180048, 야탑동,0211,0000,41135,10700,1,매화마을(주공4),4,6,41135-249,41.85,경기 성남분당구,211,41135,9,22.06.30,O
"    65,000",중개거래,1993,2022,장미로,00193,00000,41135,01,0,3180048, 야탑동,0211,0000,41135,10700,1,매화마을(주공4),4,6,41135-249,41.85,경기 성남분당구,211,41135,9, , 
"    60,000",중개거래,1993,2022,매화로,00012,00000,41135,01,0,3180012, 야탑동,0518,0000,41135,10700,1,탑마을(주공),4,7,41135-147,35.28,경기 성남분당구,518,41135,1, , 
"    57,000",중개거래,1993,2022,장미로,00193,00000,41135,01,0,3180048, 야탑동,0211,0000,41135,10700,1,매화마을(주공4),4,7,41135-249,35.28,경기 성남분당구,211,41135,2, , 
"    89,000",중개거래,1995,2022,매화로,00092,00000,41135,01,0,3180012, 야탑동,0201,0000,41135,10700,1,매화마을공무원1,4,8,41135-119,59.98,경기 성남분당구,201,41135,3, , 
"    73,000",중개거래,1993,2022,장미로,00101,00000,41135,01,0,3180048, 야탑동,0334,0000,41135,10700,1,장미마을(현대),4,8,41135-139,41.76,경기 성남분당구,334,41135,9, , 
"   128,000",중개거래,1992,2022,야탑로,00020,00000,41135,01,0,3180041, 야탑동,0536,0000,41135,10700,1,탑마을(선경)1,4,9,41135-145,83.73,경기 성남분당구,536,41135,15, , 
"   136,000",중개거래,1993,2022,장미로,00101,00000,41135,01,0,3180048, 야탑동,0334,0000,41135,10700,1,장미마을(현대),4,11,41135-139,133.448,경기 성남분당구,334,41135,2, , 
"    56,500",중개거래,1993,2022,장미로,00193,00000,41135,01,0,3180048, 야탑동,0211,0000,41135,10700,1,매화마을(주공4),4,11,41135-249,35.28,경기 성남분당구,211,41135,2, , 
"   136,000",중개거래,1993,2022,장미로,00101,00000,41135,01,0,3180048, 야탑동,0334,0000,41135,10700,1,장미마을(현대),4,11,41135-139,133.448,경기 성남분당구,334,41135,2, , 
"   130,000",중개거래,1993,2022,장미로,00101,00000,41135,01,0,3180048, 야탑동,0334,0000,41135,10700,1,장미마을(현대),4,12,41135-139,133.448,경기 성남분당구,334,41135,2, , 
"   120,000",중개거래,1992,2022,야탑로,00020,00000,41135,01,0,3180041, 야탑동,0536,0000,41135,10700,1,탑마을(선경)1,4,13,41135-145,101.76,경기 성남분당구,536,41135,15, , 
"    60,000",중개거래,1993,2022,양현로,00507,00000,41135,03,0,3180042, 야탑동,0205,0000,41135,10700,1,매화마을(주공3),4,15,41135-117,38.34,경기 성남분당구,205,41135,2, , 
"    62,500",중개거래,1993,2022,매화로,00012,00000,41135,01,0,3180012, 야탑동,0518,0000,41135,10700,1,탑마을(주공),4,15,41135-147,35.28,경기 성남분당구,518,41135,6, , 
"    60,000",중개거래,1993,2022,양현로,00507,00000,41135,03,0,3180042, 야탑동,0205,0000,41135,10700,1,매화마을(주공3),4,15,41135-117,38.34,경기 성남분당구,205,41135,2, , 
"   130,000",중개거래,1994,2022,야탑로,00124,00000,41135,01,0,3180041, 야탑동,0517,0000,41135,10700,1,탑마을(벽산),4,16,41135-144,114.93,경기 성남분당구,517,41135,18, , 
"    71,200",중개거래,1993,2022,장미로,00101,00000,41135,01,0,3180048, 야탑동,0334,0000,41135,10700,1,장미마을(현대),4,18,41135-139,41.76,경기 성남분당구,334,41135,14, , 
"   180,500",중개거래,1992,2022,판교로,00421,00000,41135,02,0,3180051, 야탑동,0535,0000,41135,10700,1,탑마을(대우),4,19,41135-143,190.35,경기 성남분당구,535,41135,15, , 
"    67,500",중개거래,1993,2022,장미로,00193,00000,41135,01,0,3180048, 야탑동,0211,0000,41135,10700,1,매화마을(주공4),4,19,41135-249,41.85,경기 성남분당구,211,41135,10, , 
"   114,000",중개거래,2003,2022,돌마로,00908,00000,41135,04,0,3180007, 야탑동,0190,0000,41135,10700,1,동원로얄듀크,4,24,41135-237,121.247,경기 성남분당구,190,41135,14, , 
"    80,000",직거래,1993,2022,장미로,00055,00000,41135,01,0,3180048, 야탑동,0330,0000,41135,10700,1,장미마을(코오롱)1,4,25,41135-138,74.14, ,330,41135,13, , 
"    90,500",중개거래,1995,2022,매화로,00092,00000,41135,01,0,3180012, 야탑동,0201,0000,41135,10700,1,매화마을공무원1,4,26,41135-119,58.92,경기 성남분당구,201,41135,10, , 
"   138,000",중개거래,1992,2022,판교로,00421,00000,41135,02,0,3180051, 야탑동,0535,0000,41135,10700,1,탑마을(대우),4,28,41135-143,134.31,경기 성남분당구,535,41135,11, , 
"    65,000",중개거래,1995,2022,판교로,00669,00000,41135,00,0,3180051, 야탑동,0156,0000,41135,10700,1,목련마을(영남),4,29,41135-127,53.6,경기 성남분당구,156,41135,11, , 
"   113,000",직거래,1992,2022,판교로,00421,00000,41135,02,0,3180051, 야탑동,0535,0000,41135,10700,1,탑마을(대우),4,29,41135-143,134.31, ,535,41135,9, , 
"   114,000",중개거래,1993,2022,장미로,00101,00000,41135,01,0,3180048, 야탑동,0334,0000,41135,10700,1,장미마을(현대),4,30,41135-139,75.188,경기 성남분당구,334,41135,10, , 
"   160,000",중개거래,2009,2022,판교원로,00207,00000,41135,01,0,3180052, 판교동,0634,0000,41135,10800,1,판교원마을5단지(푸르지오),4,8,41135-462,101.06,경기 성남분당구,634,41135,27, , 
"   174,500",중개거래,2009,2022,판교로,00050,00000,41135,03,0,3180051, 판교동,0622,0000,41135,10800,1,판교원마을1단지(주공휴먼시아),4,13,41135-458,118.64,"경기 성남분당구, 서울 강남구",622,41135,4, , 
"   168,000",중개거래,2009,2022,판교원로,00207,00000,41135,01,0,3180052, 판교동,0634,0000,41135,10800,1,판교원마을5단지(푸르지오),4,14,41135-462,101.06,경기 성남분당구,634,41135,25, , 
"   154,000",중개거래,2009,2022,서판교로,00029,00000,41135,01,0,3180044, 판교동,0585,0000,41135,10800,1,판교원마을9단지(한림풀에버),4,16,41135-444,84.9907,경기 성남분당구,585,41135,6, , 
"   150,000",중개거래,2009,2022,서판교로,00029,00000,41135,01,0,3180044, 판교동,0585,0000,41135,10800,1,판교원마을9단지(한림풀에버),4,16,41135-444,84.9907,경기 성남분당구,585,41135,9, , 
"   153,500",중개거래,2009,2022,서판교로,00029,00000,41135,01,0,3180044, 판교동,0585,0000,41135,10800,1,판교원마을9단지(한림풀에버),4,28,41135-444,84.9907,경기 성남분당구,585,41135,14, , 
"   240,000",중개거래,2009,2022,동판교로,00153,00000,41135,01,0,3178016, 삼평동,0742,0000,41135,10900,1,봇들마을8단지(주공),4,5,41135-468,101.84,경기 성남분당구,742,41135,22, , 
"   224,000",중개거래,2015,2022,판교역로,00145,00000,41135,02,3179025, 백현동,0530,0000,41135,11000,1,판교알파리움2단지,4,2,41135-528,96.815,경기 성남분당구,530,41135,13, , ,
"   195,000",중개거래,2009,2022,판교역로,00102,00000,41135,02,0,3179025, 백현동,0554,0000,41135,11000,1,백현마을5단지(주공),4,5,41135-469,84.89,경기 성남분당구,554,41135,14, , 
"   324,000",중개거래,2011,2022,동판교로,00123,00000,41135,02,0,3178016, 백현동,0542,0000,41135,11000,1,판교푸르지오그랑블,4,11,41135-497,117.5193,경기 성남분당구,542,41135,18, , 
"   185,000",중개거래,2009,2022,판교역로,00100,00000,41135,02,0,3179025, 백현동,0555,0000,41135,11000,1,백현마을6단지(주공),4,23,41135-470,84.7,경기 성남분당구,555,41135,12, , 
"   273,000",중개거래,2011,2022,동판교로,00123,00000,41135,02,0,3178016, 백현동,0542,0000,41135,11000,1,판교푸르지오그랑블,4,28,41135-497,103.9649,경기 성남분당구,542,41135,14, , 
"   112,300",중개거래,1995,2022,성남대로171번길,00008,00000,41135,01,0,4340260, 금곡동,0177,0000,41135,11100,1,청솔마을(서광),4,1,41135-154,70.01,"경기 성남분당구, 경기 수원영통구",177,41135,3, , 
"   135,000",중개거래,1995,2022,정자일로,00072,00000,41135,02,0,3180021, 금곡동,0181,0000,41135,11100,1,청솔마을(한라),4,6,41135-159,84.39,경기 성남분당구,181,41135,3, , 
"    95,500",중개거래,1994,2022,금곡로,00263,00000,41135,02,0,3180054, 금곡동,0125,0000,41135,11100,1,청솔마을(공무원),4,8,41135-151,58.19,경기 성남분당구,125,41135,13, , 
"    71,700",중개거래,1995,2022,미금로,00216,00000,41135,01,0,3180016, 금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),4,8,41135-158,36.54,경기 성남분당구,133,41135,2, , 
"    92,000",중개거래,1994,2022,금곡로,00263,00000,41135,02,0,3180054, 금곡동,0125,0000,41135,11100,1,청솔마을(공무원),4,8,41135-151,58.19,경기 성남분당구,125,41135,9, , 
"    70,000",중개거래,1995,2022,미금로,00216,00000,41135,01,0,3180016, 금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),4,10,41135-158,36.54,경기 성남분당구,133,41135,13, , 
"   102,000",중개거래,1995,2022,정자일로,00072,00000,41135,02,0,3180021, 금곡동,0181,0000,41135,11100,1,청솔마을(한라),4,11,41135-159,58.8,경기 성남분당구,181,41135,8, , 
"   104,000",중개거래,1995,2022,정자일로,00072,00000,41135,02,0,3180021, 금곡동,0181,0000,41135,11100,1,청솔마을(한라),4,11,41135-159,58.8,경기 성남분당구,181,41135,4, , 
"    89,800",중개거래,1994,2022,미금로,00215,00000,41135,01,0,3180016, 금곡동,0141,0000,41135,11100,1,청솔마을(대원),4,12,41135-152,50.4,경기 성남분당구,141,41135,13, , 
"   109,000",중개거래,1995,2022,정자일로,00072,00000,41135,02,0,3180021, 금곡동,0181,0000,41135,11100,1,청솔마을(한라),4,12,41135-159,58.8,경기 성남분당구,181,41135,9, , 
"    68,900",중개거래,1995,2022,미금로,00216,00000,41135,01,0,3180016, 금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),4,13,41135-158,36.54,경기 성남분당구,133,41135,10, , 
"    90,500",중개거래,1995,2022,성남대로171번길,00008,00000,41135,01,0,4340260, 금곡동,0177,0000,41135,11100,1,청솔마을(영남),4,14,41135-156,53.6,경기 성남분당구,177,41135,11, , 
"   103,200",중개거래,1996,2022,정자일로,00030,00000,41135,02,0,3180021, 금곡동,0176,0000,41135,11100,1,청솔마을(계룡),4,15,41135-150,55.44,"경기 성남분당구, 경기 용인수지구",176,41135,8, , 
"    72,000",중개거래,1995,2022,미금로,00216,00000,41135,01,0,3180016, 금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),4,16,41135-158,36.54,경기 성남분당구,133,41135,2, , 
"    84,700",중개거래,1995,2022,미금로,00216,00000,41135,01,0,3180016, 금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),4,16,41135-158,42.84,경기 성남분당구,133,41135,2, , 
"    73,000",중개거래,1995,2022,미금로,00216,00000,41135,01,0,3180016, 금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),4,21,41135-158,36.54,경기 성남분당구,133,41135,9, , 
"    99,500",중개거래,1995,2022,정자일로,00072,00000,41135,02,0,3180021, 금곡동,0181,0000,41135,11100,1,청솔마을(한라),4,21,41135-159,58.8,경기 성남분당구,181,41135,4, , 
"    70,000",직거래,1995,2022,미금로,00216,00000,41135,01,0,3180016, 금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),4,22,41135-158,36.54, ,133,41135,5, , 
"    84,800",중개거래,1995,2022,미금로,00216,00000,41135,01,0,3180016, 금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),4,26,41135-158,42.84,경기 용인기흥구,133,41135,9, , 
"    85,500",중개거래,1995,2022,미금로,00216,00000,41135,01,0,3180016, 금곡동,0133,0000,41135,11100,1,청솔마을(주공9단지),4,30,41135-158,42.84,경기 성남분당구,133,41135,3, , 
"    66,300",중개거래,1995,2022,미금로,00023,00000,41135,02,0,3180016, 구미동,0211,0000,41135,11400,1,무지개(1단지)(대림),4,1,41135-180,47.52,경기 성남분당구,211,41135,15, , 
"   119,000",중개거래,1996,2022,미금로,00063,00000,41135,02,0,3180016, 구미동,0201,0000,41135,11400,1,무지개(3단지)(신한),4,4,41135-184,84.768,경기 성남분당구,201,41135,4, , 
"    66,800",중개거래,1995,2022,미금로22번길,00010,00000,41135,01,0,4340093, 구미동,0212,0000,41135,11400,1,무지개(12단지)(주공뜨란체),4,4,41135-187,49.67,경기 성남분당구,212,41135,25, , 
"   126,000",중개거래,1995,2022,구미로,00050,00000,41135,01,0,3180001, 구미동,0202,0000,41135,11400,1,무지개(2단지)(엘지),4,5,41135-185,101.85,경기 성남분당구,202,41135,10, , 
"    66,000",중개거래,1995,2022,미금일로,00021,00000,41135,03,0,3180061, 구미동,0110,0000,41135,11400,1,하얀마을(5단지)(주공),4,6,41135-207,35.28,경기 성남분당구,110,41135,7, , 
"    60,000",중개거래,1995,2022,미금로22번길,00010,00000,41135,01,0,4340093, 구미동,0212,0000,41135,11400,1,무지개(12단지)(주공뜨란체),4,8,41135-187,49.36,경기 성남분당구,212,41135,1, , 
"    65,000",중개거래,1995,2022,미금일로,00021,00000,41135,03,0,3180061, 구미동,0110,0000,41135,11400,1,하얀마을(5단지)(주공),4,10,41135-207,35.28,경기 성남분당구,110,41135,5, , 
"    43,500",중개거래,1995,2022,미금로22번길,00010,00000,41135,01,0,4340093, 구미동,0212,0000,41135,11400,1,무지개(12단지)(주공뜨란체),4,12,41135-187,49.36,경기 성남분당구,212,41135,6, , 
"    76,000",중개거래,1996,2022,미금로,00063,00000,41135,02,0,3180016, 구미동,0201,0000,41135,11400,1,무지개(3단지)(신한),4,18,41135-184,53.46,경기 성남분당구,201,41135,6, , 
"   140,000",중개거래,1995,2022,미금로,00184,00000,41135,02,0,3180016, 구미동,0077,0000,41135,11400,1,까치마을(1단지)(대우롯데선경),4,18,41135-232,84.79,경기 성남분당구,77,41135,4, , 
"   104,000",중개거래,1995,2022,구미로,00050,00000,41135,01,0,3180001, 구미동,0202,0000,41135,11400,1,무지개(2단지)(엘지),4,18,41135-185,84.822,경기 성남분당구,202,41135,11, , 
"   100,000",중개거래,1995,2022,미금로,00023,00000,41135,02,0,3180016, 구미동,0211,0000,41135,11400,1,무지개(1단지)(대림),4,21,41135-180,84.97,경기 성남분당구,211,41135,5, , 
"    76,000",중개거래,1995,2022,구미로,00050,00000,41135,01,0,3180001, 구미동,0202,0000,41135,11400,1,무지개(2단지)(엘지),4,21,41135-185,49.83,경기 성남분당구,202,41135,8, , 
"    70,000",직거래,1995,2022,미금일로,00022,00000,41135,03,0,3180061, 구미동,0088,0000,41135,11400,1,까치마을(2단지)(주공),4,25,41135-167,58.14, ,88,41135,6, , 
"   143,500",중개거래,1995,2022,미금로,00184,00000,41135,02,0,3180016, 구미동,0077,0000,41135,11400,1,까치마을(1단지)(대우롯데선경),4,27,41135-232,84.79,경기 성남분당구,77,41135,12, , 
"    98,000",중개거래,1995,2022,미금일로,00022,00000,41135,03,0,3180061, 구미동,0088,0000,41135,11400,1,까치마을(2단지)(주공),4,28,41135-167,58.14,경기 성남분당구,88,41135,3, , 
"    69,400",중개거래,1995,2022,미금로,00023,00000,41135,02,0,3180016, 구미동,0211,0000,41135,11400,1,무지개(1단지)(대림),4,28,41135-180,47.52,경기 성남분당구,211,41135,10, , 
"   125,000",중개거래,2008,2022,산운로,00126,00000,41135,01,0,3180031, 운중동,0958,0000,41135,11500,1,산운마을9단지(대방노블랜드),4,11,41135-435,59.93,경기 성남분당구,958,41135,10, , 
"    85,000",중개거래,1992,2022,분당로,00190,00000,41135,01,0,3180026, 분당동,0034,0000,41135,10100,1,샛별마을(라이프),5,6,41135-19,58.17,경기 성남분당구,34,41135,2, , 
"    95,000",중개거래,1994,2022,수내로,00181,00000,41135,01,0,3180039, 분당동,0038,0000,41135,10100,1,샛별마을(우방),5,7,41135-21,57.28,경기 성남분당구,38,41135,13, , 
"   165,000",중개거래,1992,2022,분당로,00190,00000,41135,01,0,3180026, 분당동,0034,0000,41135,10100,1,샛별마을(라이프),5,9,41135-19,153.235,경기 성남분당구,34,41135,1, , 
"   133,000",중개거래,1992,2022,수내로,00201,00000,41135,01,0,3180039, 분당동,0039,0000,41135,10100,1,샛별마을(삼부),5,9,41135-20,84.6,경기 성남분당구,39,41135,10, , 
"    87,800",중개거래,1992,2022,분당로,00190,00000,41135,01,0,3180026, 분당동,0034,0000,41135,10100,1,샛별마을(라이프),5,10,41135-19,58.17,경기 성남분당구,34,41135,4, , 
"    79,100",중개거래,1993,2022,장안로51번길,00011,00000,41135,01,0,4340382, 분당동,0066,0000,41135,10100,1,장안타운(건영),5,11,41135-32,53.72,경기 성남분당구,66,41135,9, , 
"    89,000",중개거래,1993,2022,장안로51번길,00031,00000,41135,01,0,4340382, 분당동,0066,0000,41135,10100,1,장안타운(건영),5,13,41135-32,67.73,경기 성남분당구,66,41135,9, , 
"   107,800",중개거래,1992,2022,분당로,00212,00000,41135,01,0,3180026, 분당동,0035,0000,41135,10100,1,샛별마을(동성),5,14,41135-18,69.39,경기 성남분당구,35,41135,5, , 
"   142,000",중개거래,1993,2022,장안로,00015,00000,41135,01,0,3180057, 분당동,0066,0000,41135,10100,1,장안타운(건영),5,21,41135-32,131.55,경기 성남분당구,66,41135,6, , 
"   177,000",중개거래,1994,2022,수내로,00181,00000,41135,01,0,3180039, 분당동,0038,0000,41135,10100,1,샛별마을(우방),5,24,41135-21,133.86,경기 성남분당구,38,41135,10, , 
"   200,000",중개거래,1992,2022,내정로,00151,00000,41135,01,0,3180003, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양515-529),5,3,41135-248,134.55,경기 성남분당구,24,41135,14, , 
"   145,000",중개거래,1992,2022,백현로,00265,00000,41135,01,0,3180022, 수내동,0075,0000,41135,10200,1,푸른마을(쌍용),5,5,41135-80,84.72,경기 성남분당구,75,41135,7, , 
"    98,800",중개거래,1992,2022,백현로,00265,00000,41135,01,0,3180022, 수내동,0075,0000,41135,10200,1,푸른마을(쌍용),5,16,41135-80,59.78,경기 성남분당구,75,41135,1, , 
"   117,000",중개거래,1992,2022,내정로165번길,00038,00000,41135,01,0,4340034, 수내동,0032,0000,41135,10200,1,"양지마을(6단지)(금호,청구)",5,16,41135-562,65.093,경기 성남분당구,32,41135,12, , 
"   103,000",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),5,17,41135-73,48.51,경기 성남분당구,24,41135,1, , 
"    96,000",중개거래,1992,2022,백현로,00265,00000,41135,01,0,3180022, 수내동,0075,0000,41135,10200,1,푸른마을(쌍용),5,17,41135-80,59.78,경기 성남분당구,75,41135,3, , 
"   189,000",중개거래,1992,2022,수내로,00174,00000,41135,02,0,3180039, 수내동,0071,0000,41135,10200,1,푸른마을(벽산),5,18,41135-78,163.83,서울 강남구,71,41135,8,22.10.06,O
"   189,000",중개거래,1992,2022,수내로,00174,00000,41135,02,0,3180039, 수내동,0071,0000,41135,10200,1,푸른마을(벽산),5,18,41135-78,163.83,서울 강남구,71,41135,8, , 
"    81,500",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),5,19,41135-73,35.1,경기 성남분당구,24,41135,11, , 
"   200,000",중개거래,1993,2022,내정로,00152,00000,41135,01,0,3180003, 수내동,0055,0000,41135,10200,1,파크타운(롯데),5,19,41135-75,186.099,경기 성남분당구,55,41135,4, , 
"   110,500",중개거래,1993,2022,내정로166번길,00007,00006,41135,01,0,4340035, 수내동,0051,0000,41135,10200,1,파크타운(대림),5,19,41135-74,59.32,경기 성남분당구,51,41135,9, , 
"   164,000",중개거래,1992,2022,백현로,00227,00000,41135,01,0,3180022, 수내동,0075,0000,41135,10200,1,푸른마을(쌍용),5,20,41135-80,101.82,경기 성남분당구,75,41135,7, , 
"   195,000",중개거래,1993,2022,내정로,00152,00000,41135,01,0,3180003, 수내동,0055,0000,41135,10200,1,파크타운(롯데),5,21,41135-75,134.91,경기 성남분당구,55,41135,13, , 
"    79,500",중개거래,1992,2022,내정로165번길,00035,00000,41135,01,0,4340034, 수내동,0024,0000,41135,10200,1,양지마을(5단지)(한양501-514),5,25,41135-73,35.1,경기 성남분당구,24,41135,4, , 
