지역,매장명,브랜드명
"세종특별자치시 새롬중앙로 51 1층 107호 (새롬동, 에스월드빌딩) ",세종새롬점,메가커피
충청북도 청주시 흥덕구 오송읍 오송생명 5로 184-4 ,청주오송점,메가커피
경기도 남양주시 와부읍 덕소로 89 1층 ,덕소삼거리점,메가커피
경기도 의정부시 용민로 10,의정부탑석자이점,메가커피
경기도 의정부시 오목로 11 . ,의정부용현점,메가커피
경기도 의정부시 부용로 105 프레티넘프라자2105호(금오동) ,의정부금오점,메가커피
경기도 의정부시 충의로 55 (용현동) 메가커피 ,송산역점,메가커피
경기도 양주시 광적면 가래비길 82 ,양주광적점,메가커피
경기도 남양주시 별내면 청학로중앙길 9 ,남양주청학점,메가커피
경기도 의정부시 오목로225번길 157 (민락동)1층메가커피 ,의정부민락점,메가커피
경기도 의정부시 부용로 208,의정부효자초점,메가커피
경기도 의정부시 용현로105번길 37,어룡역점,메가커피
경기도 의정부시 문화로 10 (고산동) . ,의정부듀클래스점,메가커피
경기도 의정부시 용현로 154 (민락동) 메가커피 ,의정부민락KT점,메가커피
경기도 광주시 퇴촌면 광동로 42 ,경기광주퇴촌점,메가커피
경기도 의정부시 월유로 13 (산곡동) 메가커피 ,의정부고산점,메가커피
경기도 남양주시 진건읍 진건오남로 77 메가커피 ,남양주사능점,메가커피
세종특별자치시 한누리대로 2236 ,세종대평점,메가커피
경기도 남양주시 금곡로 72 (금곡동) 메가커피 ,금곡중앙점,메가커피
경기도 남양주시 다산지금로 202,다산DIMC테라타워점,메가커피
"경기도 남양주시 다산순환로 420 1층 112호 113호(다산동, 성산타워 플레이스3) ",다산새봄초교점,메가커피
경기도 남양주시 다산중앙로82번안길 115-4 (다산동) 메가커피 ,다산부영점,메가커피
세종특별자치시 한누리대로 2135 ,세종보람점,메가커피
충청북도 청주시 흥덕구 옥산면 오송가락로 1065 메가커피 ,청주옥산자이점,메가커피
충청북도 진천군 진천읍 중앙북로 18 메가커피 ,진천터미널점,메가커피
"경기도 의정부시 용민로 397 지상1층 101,102호(낙양동, 예스프라자리더스) ",의정부낙양점,메가커피
경기도 의정부시 용민로 493 (민락동) 메가커피 ,민락코스트코점,메가커피
충청북도 진천군 진천읍 상산로 85 메가커피 ,충북진천점,메가커피
세종특별자치시 소담1로 12  (소담동) 메가커피 ,세종소담점,메가커피
전라북도 군산시 월명로 460-2 (명산동) 메가커피 ,군산명산1호점,메가커피
경기도 양주시 평화로 1435 (덕계동) 메가커피 ,양주덕계점,메가커피
경기도 양주시 고읍남로 13 (광사동) 메가커피 ,양주고읍점,메가커피
충청북도 청주시 청원구 오창읍 오창중앙로 123-7 ,청주오창중앙점,메가커피
경기도 양주시 덕계로 132-12 . ,덕계역점,메가커피
"경기도 남양주시 경춘로 1256번길 9 104호(평내동, 강남프라자) ",남양주평내점,메가커피
전라북도 군산시 백토로 110,군산나운점,메가커피
전라북도 군산시 나운로 ,군산나운동백점,메가커피
충청북도 청주시 청원구 오창읍 중심상업1로 20 메가커피 ,충북오창점,메가커피
경기도 남양주시 오남읍 진건오남로 517 ,오남점,메가커피
경기도 이천시 증신로291번길 129,이천송정점,메가커피
전라북도 군산시 문화로 121,군산수송점,메가커피
경기도 남양주시 진접읍 장현로 78 (장현리 대명아파트)109110의1/2호 ,장현점,메가커피
경기도 남양주시 진접읍 해밀예당1로 36 메가커피 ,진접롯데시네마점,메가커피
전라북도 군산시 수송로 136,군산수송오투점,메가커피
전라북도 군산시 월명로 244 (수송동) 메가커피 ,군산수송중앙점,메가커피
경기도 이천시 서희로 57 메가커피(이천중앙점) ,이천중앙점,메가커피
경기도 양주시 남면 개나리길 76 메가커피 ,양주신산점,메가커피
전라북도 군산시 신지길 10,군산지곡점,메가커피
"경기도 이천시 이섭대천로 1203 1,2층(중리동,하나빌딩) ",이천터미널점,메가커피
경기도 남양주시 늘을2로 26,남양주호평점,메가커피
경기도 양주시 삼숭로38번길 77 (삼숭동) 메가커피 ,양주삼숭점,메가커피
충청남도 논산시 중앙로410번길 11 1층(취암동) ,논산취암점,메가커피
경기도 양주시 옥정로 139 (옥정동) 메가커피 ,옥정다올스퀘어점,메가커피
경기도 남양주시 늘을3로 65-4,호평중흥점,메가커피
충청북도 청주시 청원구 오창읍 주성1길 15 메가커피 ,청주오창2산업단지점,메가커피
경기도 양주시 회정로 134 (덕정동) 메가커피 ,양주덕정점,메가커피
경기도 남양주시 진접읍 해밀예당3로 130 ,진접반도유보라점,메가커피
"경기도 양주시 화합로 1363 101호(덕정동, 아트시티) ",덕정역점,메가커피
"경기도 이천시 안흥로 70 1층 105호, 106호(갈산동) ",이천갈산점,메가커피
경기도 남양주시 호평로 134 . ,호평마을점,메가커피
경기도 이천시 이섭대천로 1411,이천증포점,메가커피
경기도 양주시 옥정동로7나길 15 (옥정동) 메가커피 ,옥정신도시점,메가커피
충청북도 청주시 흥덕구 대농로 39 (복대동) 메가커피 ,청주지웰시티점,메가커피
경기도 양주시 옥정동로 193 메가커피(옥정호수공원점) ,옥정호수공원점,메가커피
경기도 양주시 옥정동로7길 20 . ,옥정노블랜드점,메가커피
경기도 양주시 옥정동로4길 3 (옥정동) 메가커피 ,옥정제이드웰점,메가커피
경기도 파주시 적성면 청송로 1020 메가커피 ,파주적성점,메가커피
"경기도 파주시 적성면 청송로 1020, 1층 가호 ",파주적성점,메가커피
경기도 양주시 옥정서로 227 . ,옥정중앙점,메가커피
충청북도 청주시 흥덕구 진재로 44 1층(복대동) ,청주하복대점,메가커피
충청북도 청주시 흥덕구 강서로 110 ,청주강서점,메가커피
충청북도 청주시 흥덕구 서현북로 60 (가경동) 메가커피 ,청주가로수마을점,메가커피
경기도 양주시 옥정동로 274,양주옥정점,메가커피
충청북도 청주시 흥덕구 서현로 60 . ,청주가경아이파크점,메가커피
충청북도 청주시 흥덕구 송화로 156 (송절동) 메가커피 ,청주테크노폴리스점,메가커피
경기도 남양주시 화도읍 먹갓로28번길 7 메가커피 ,남양주묵현점,메가커피
충청남도 논산시 대학로65번길 16,논산내동점,메가커피
충청북도 청주시 흥덕구 사직대로 8 1층 (복대동) ,청주공단오거리점,메가커피
경기도 이천시 부발읍 경충대로2092번길 39-7 메가커피 ,이천하이닉스점,메가커피
대전광역시 유성구 반석로 10,대전반석역점,메가커피
충청북도 청주시 흥덕구 가경로 9-8 ,청주가경점,메가커피
충청북도 청주시 서원구 경신로 31-1 (개신동) 메가커피 ,청주개신점,메가커피
충청북도 청주시 흥덕구 백봉로 222 ,청주봉명점,메가커피
경기도 동두천시 지행동 721-1 메가커피 ,지행역점,메가커피
충청북도 청주시 서원구 1순환로672번길 6 (사창동) 메가커피 ,충북대점,메가커피
충청북도 진천군 덕산읍 연미로 76 1층 104호(다인리치빌딩) ,진천옥동초점,메가커피
경기도 남양주시 화도읍 비룡로 56-8 (신명스카이뷰그린아파트) 메가커피 ,남양주마석점,메가커피
충청북도 청주시 서원구 신화로32번길 2 ,청주성화점,메가커피
경기도 남양주시 화도읍 마석중앙로 67 ,남양주마석역점,메가커피
대전광역시 유성구 노은로 158 (지족동그랜드타운)111호 ,대전노은점,메가커피
경기도 동두천시 중앙로 220 104호 ,동두천큰시장점,메가커피
충청북도 청주시 서원구 창직로 29 ,청주창신초점,메가커피
경기도 포천시 소흘읍 송우로 79 메가커피 ,포천송우리점,메가커피
경기도 포천시 소흘읍 솔모루로 64 메가커피 ,포천송우사거리점,메가커피
충청북도 청주시 청원구 율봉로 97 . ,청주율량사천점,메가커피
충청북도 청주시 청원구 주성로279번길 27 1층105호(주성동) ,청주율량점,메가커피
충청북도 청주시 서원구 모충로 28 . ,청주방통대점,메가커피
경기도 동두천시 중앙로 277-1,동두천점,메가커피
충청북도 음성군 맹동면 장성1길 16 메가커피 ,충북혁신도시점,메가커피
충청북도 청주시 청원구 향군로 124 1층(내덕동) ,청주내덕점,메가커피
충청북도 청주시 청원구 율봉로 176번길 8-2 1층(율량동) ,청주여고점,메가커피
"대전광역시 유성구 죽동로298번길 10, 1층 ",대전죽동점,메가커피
충청북도 청주시 서원구 산남로 56 (산남동) 메가커피 ,청주산남점,메가커피
충청남도 논산시 연무읍 안심로 134 (동산리동석빌딩)1층 ,연무대점,메가커피
충청북도 청주시 서원구 산남로24번길 11 ,청주교육지원청점,메가커피
충청북도 청주시 상당구 월운로 116 ,청주동남2지구점,메가커피
충청북도 청주시 서원구 구룡산로 254 ,청주수곡점,메가커피
대전광역시 유성구 신성로62번길 57 1층(신성동) ,대전신성점,메가커피
"충청북도 청주시 상당구 중앙로 80 (북문로3가, 청주행정타운코아루휴티스) . ",청주시청점,메가커피
충청북도 청주시 서원구 무심서로 401 . ,청주모충점,메가커피
"충청북도 청주시 서원구 서원남로 60, 1층 ",서원대점,메가커피
충청북도 청주시 청원구 율량로 199 . ,청주율량중앙점,메가커피
"충청북도 청주시 청원구 상당로 263, 1층(우암동) ",청대사거리점,메가커피
충청북도 청주시 상당구 성안로 21 1층(북문로2가) ,청주성안길점,메가커피
충청북도 청주시 청원구 안덕벌로102번길 2 ,청주예술대점,메가커피
충청북도 청주시 서원구 청남로 2014 ,분평농협사거리점,메가커피
대전광역시 유성구 테크노4로 119,대전관평점,메가커피
충청북도 청주시 서원구 1순환로1107번길 21 (분평동) 메가커피 ,청주분평점,메가커피
대전광역시 유성구 궁동로18번길 31 (궁동) 메가커피 ,충남대점,메가커피
대전광역시 유성구 상대동로 34,대전도안상대점,메가커피
경기도 포천시 호국로 995 . ,포천선단점,메가커피
충청북도 청주시 상당구 중고개로 334 (금천동) 메가커피 ,청주금천점,메가커피
대전광역시 유성구 어은로48번길 12 1층(어은동) ,유성구청점,메가커피
대전광역시 대덕구 대덕대로 1555,대전신탄진점,메가커피
충청북도 청주시 상당구 월평로184번길 150 (용암동) 메가커피 ,청주용암점,메가커피
충청북도 음성군 금왕읍 무극로 250 ,충북금왕점,메가커피
충청북도 청주시 상당구 용암북로138번길 35 1층(용암동) ,용암중흥마을점,메가커피
충청북도 청주시 상당구 중고개로 137 1층 ,청주동남지구점,메가커피
충청북도 증평군 증평읍 초중로 60 1층 101호 ,증평초중점,메가커피
대전광역시 서구 청사서로 44 (월평동) 메가커피 ,대전월평점,메가커피
대전광역시 유성구 전민로58번길 61 1층(전민동) ,대전전민점,메가커피
대전광역시 서구 갈마중로 9 ,대전갈마점,메가커피
대전광역시 유성구 문지로299번길 123 1층 ,대전문지점,메가커피
대전광역시 서구 둔산로31번길 17 (둔산동) 메가커피 ,대전타임월드점,메가커피
대전광역시 서구 대덕대로 179 (둔산동) 메가커피 ,대전둔산동점,메가커피
